iter	RMSE
599	0.09633379338
600	0.09621941367
601	0.09593258065
602	0.09581452752
603	0.09562325215
604	0.09541364725
605	0.09525160903
606	0.09518183107
607	0.0951138302
608	0.09504746926
609	0.09487760088
610	0.0947357963
611	0.09454501379
612	0.09432691017
613	0.09416944522
614	0.09404887348
615	0.09396843436
616	0.09385253199
617	0.09378123938
618	0.09367346965
619	0.09349615803
620	0.09338846152
621	0.09325269325
622	0.09307253921
623	0.09298952215
624	0.09292456756
625	0.0928973568
626	0.092789799
627	0.0927405955
628	0.09259629442
629	0.0925049732
630	0.09239687262
631	0.09232892478
632	0.09217520944
633	0.09202306621
634	0.09188075799
635	0.09181877108
636	0.09169757496
637	0.09159469284
638	0.09139212871
639	0.09120802426
640	0.09115481704
641	0.09103306706
642	0.09093285269
643	0.09084028559
644	0.09079576594
645	0.0907018281
646	0.09058747081
647	0.09044683363
648	0.09037475337
649	0.09032455736
650	0.09026918899
651	0.0901479569
652	0.09002132282
653	0.08983211287
654	0.08973886621
655	0.0895114823
656	0.08942654767
657	0.08937509003
658	0.08921828597
659	0.08907895753
660	0.08900991945
661	0.08892003737
662	0.08856705073
663	0.0882842551
664	0.08821809849
665	0.08816460023
666	0.08806390717
667	0.08793389533
668	0.08776841902
669	0.08757512789
670	0.08730697747
671	0.08706725464
672	0.08699450336
673	0.0868998705
674	0.08677569749
675	0.0866867351
676	0.08663696066
677	0.08637058516
678	0.08627347252
679	0.08614940317
680	0.08597696665
681	0.08591247841
682	0.08587460886
683	0.08566109419
684	0.08558173187
685	0.08539710777
686	0.08536071871
687	0.08525570663
688	0.08522975505
689	0.0851225305
690	0.08505182568
691	0.08495945632
692	0.08492280952
693	0.08480462634
694	0.08472162079
695	0.08460251625
696	0.08454081593
697	0.08427241044
698	0.08421199586
699	0.08407514233
700	0.08398468401
701	0.0839032418
702	0.08380892292
703	0.08373958513
704	0.08358366472
705	0.08341494773
706	0.08329716854
707	0.08320431074
708	0.08316654315
709	0.0830914615
710	0.08291781643
711	0.0828377336
712	0.0826260289
713	0.08255509821
714	0.08238176005
715	0.08232830844
716	0.08222673626
717	0.08210716697
718	0.08201373087
719	0.0819607998
720	0.08179198411
721	0.08171861901
722	0.08159014546
723	0.08148489402
724	0.08144493028
725	0.08133058419
726	0.08127811306
727	0.08115310433
728	0.08104648005
729	0.08101503684
730	0.08091461886
731	0.08077971881
732	0.08065504477
733	0.08055455908
734	0.08039549025
735	0.08027634744
736	0.08013298281
737	0.08006835013
738	0.07999220479
739	0.07992806624
740	0.07982674841
741	0.07970642687
742	0.07963574749
743	0.07954712887
744	0.07946193147
745	0.07928592479
746	0.07913543337
747	0.07902115921
748	0.0789939457
749	0.07887680122
750	0.07876684316
751	0.07869021756
752	0.07862005377
753	0.07854947633
754	0.07847830423
755	0.07837571389
756	0.07830558857
757	0.07820107104
758	0.07815022427
759	0.07807909957
760	0.0780085356
761	0.07785567376
762	0.07768327355
763	0.07760817352
764	0.07749827596
765	0.07740907891
766	0.07733621191
767	0.07721298938
768	0.0771756629
769	0.07701510538
770	0.07694247923
771	0.07679112392
772	0.07676032634
773	0.0766937795
774	0.0766225465
775	0.0764787828
776	0.07641974712
777	0.07630747046
778	0.07624682504
779	0.07607354777
780	0.07597001421
781	0.07586485485
782	0.07568362115
783	0.0756276002
784	0.07558486407
785	0.07553763381
786	0.07544824798
787	0.07534981377
788	0.07530592143
789	0.0752875811
790	0.07517418742
791	0.0750828226
792	0.07494965388
793	0.07485372341
794	0.07480002021
795	0.07473084862
796	0.07463758732
797	0.07457083864
798	0.07452966334
799	0.07441479887
800	0.07432789471
801	0.0741704708
802	0.07411848152
803	0.0739623833
804	0.07387849479
805	0.07381740501
806	0.07370829233
807	0.07360738255
808	0.07353536644
809	0.07348918225
810	0.07347864207
811	0.07336167003
812	0.07326274404
813	0.07313498366
814	0.07297946832
815	0.07286038745
816	0.07282961557
817	0.07275444215
818	0.0726945541
819	0.07257031946
820	0.07254241241
821	0.07245469549
822	0.07239708662
823	0.07234426153
824	0.07222465171
825	0.07220814594
826	0.07206683225
827	0.07200731735
828	0.07196492749
829	0.07177255069
830	0.07173615729
831	0.07168380927
832	0.07163460009
833	0.07152838663
834	0.07145945481
835	0.0713556841
836	0.07116760091
837	0.07112939209
838	0.07093331798
839	0.07067905241
840	0.07064492387
841	0.07057279681
842	0.07044963207
843	0.07039357311
844	0.07033926488
845	0.07028146846
846	0.07022083805
847	0.07014833224
848	0.07006661795
849	0.07002059298
850	0.06996843256
851	0.06976602112
852	0.06972616417
853	0.06962649301
854	0.06957187165
855	0.06952447903
856	0.06937531591
857	0.06935551395
858	0.06931088963
859	0.06922256311
860	0.06912197854
861	0.06904348381
862	0.06893637945
863	0.06887474371
864	0.06881429187
865	0.06869903667
866	0.06861474349
867	0.06855774705
868	0.06847403366
869	0.06845876092
870	0.06836572469
871	0.06830475052
872	0.06825380531
873	0.06815677392
874	0.06808725067
875	0.06800236419
876	0.06794374649
877	0.06790261588
878	0.06779837223
879	0.06776371652
880	0.06769860266
881	0.06761572755
882	0.06755311452
883	0.06747785595
884	0.06741120872
885	0.06732051985
886	0.06724473222
887	0.06717523192
888	0.06708124929
889	0.06699272209
890	0.06688869883
891	0.06681906285
892	0.06674674158
893	0.06672772812
894	0.06664806117
895	0.06653684507
896	0.06648056127
897	0.06644327917
898	0.06638094695
899	0.0662504437
900	0.06613427544
901	0.06606785027
902	0.06592435964
903	0.06590849319
904	0.06585408846
905	0.06579932708
906	0.06563627721
907	0.06556309135
908	0.06547668352
909	0.06540114941
910	0.06536210804
911	0.06532714713
912	0.06521337427
913	0.06520547737
914	0.06512212289
915	0.06509599636
916	0.06502956875
917	0.06492842724
918	0.06485946093
919	0.06476384982
920	0.06469428927
921	0.06463279641
922	0.06461617705
923	0.06448163088
924	0.06445615416
925	0.06439189908
926	0.06432507644
927	0.06429019379
928	0.06426379202
929	0.06418080031
930	0.06412552064
931	0.0640884152
932	0.06404935776
933	0.06396543795
934	0.06390082169
935	0.06383879483
936	0.06377389168
937	0.06369004811
938	0.06362748501
939	0.06351318359
940	0.06345053563
941	0.06336413284
942	0.06332553561
943	0.0632398546
944	0.06316313938
945	0.06310566611
946	0.06290516885
947	0.0627287165
948	0.06270803173
949	0.06262208188
950	0.06245214426
951	0.06242490123
952	0.06240280148
953	0.06234865894
954	0.06229113579
955	0.06223522045
956	0.06217739408
957	0.06211642298
958	0.06203307532
959	0.06196048257
960	0.06189466914
961	0.06183333711
962	0.06179188911
963	0.06170393554
964	0.06162563203
965	0.06155756841
966	0.06150418055
967	0.0614599538
968	0.06139206921
969	0.06133595956
970	0.06131330264
971	0.06123324647
972	0.06115814547
973	0.0610921166
974	0.06101432911
975	0.06097640491
976	0.0609305712
977	0.06085219125
978	0.0608042452
979	0.06072626847
980	0.06071031262
981	0.06061346071
982	0.06059181271
983	0.0604930718
984	0.06048078496
985	0.06043920959
986	0.06038613783
987	0.06021987441
988	0.0602157953
989	0.06015277909
990	0.06014646367
991	0.06007589846
992	0.05995434282
993	0.05987543113
994	0.0598035728
995	0.05974590236
996	0.0596763439
997	0.05967048779
998	0.05962920485
999	0.059613059
