iter	RMSE
413	0.3281661862
414	0.3275761388
415	0.3270576194
416	0.3266038675
417	0.3259600721
418	0.3258323935
419	0.3254262396
420	0.3247770772
421	0.3241447008
422	0.3237385946
423	0.3234803883
424	0.3228752732
425	0.3224416695
426	0.3218352117
427	0.3214267326
428	0.3208628413
429	0.3195575585
430	0.3191739738
431	0.3188592347
432	0.3183814747
433	0.317927191
434	0.3176124994
435	0.3172968482
436	0.3170266995
437	0.3167364486
438	0.3161718589
439	0.3156092739
440	0.3151934688
441	0.3147133917
442	0.3140929828
443	0.313911783
444	0.3137543143
445	0.3134418965
446	0.3130797
447	0.3127533124
448	0.3123266799
449	0.3117143041
450	0.311464523
451	0.3109490105
452	0.3106112803
453	0.30998225
454	0.3087451534
455	0.3085802421
456	0.3081126067
457	0.3077028019
458	0.3074857871
459	0.3073247081
460	0.3070033303
461	0.3066323406
462	0.3064724004
463	0.306104544
464	0.305877981
465	0.3054030521
466	0.3051193583
467	0.3047137408
468	0.304221203
469	0.3036295662
470	0.303208728
471	0.3028510134
472	0.3026261574
473	0.3023060817
474	0.3019560783
475	0.3014361818
476	0.3011319397
477	0.300842972
478	0.30055306
479	0.3001821819
480	0.2998735983
481	0.2995559607
482	0.2990568121
483	0.2983009454
484	0.2980385624
485	0.2975030218
486	0.2971206618
487	0.2968388317
488	0.2965131024
489	0.2961882676
490	0.2957829169
491	0.2950967677
492	0.2945380912
493	0.2942750872
494	0.2932883586
495	0.2928699648
496	0.2926216738
497	0.2923818382
498	0.2921500854
499	0.2916270013
500	0.2911603177
501	0.2909348455
502	0.2903875231
503	0.2897955342
504	0.2894187021
505	0.2889880801
506	0.2885184012
507	0.2881361578
508	0.287658898
509	0.2874706818
510	0.2872503732
511	0.2869130747
512	0.2867074618
513	0.2864919238
514	0.2862443196
515	0.2859195434
516	0.2854634635
517	0.2852570691
518	0.2849094215
519	0.2844803677
520	0.2841021798
521	0.2839454409
522	0.2837343255
523	0.2832079333
524	0.2830085686
525	0.2828135683
526	0.2825004264
527	0.2821287551
528	0.2820188725
529	0.2816047537
530	0.2812963602
531	0.2809346957
532	0.2804356909
533	0.2800832327
534	0.2799028855
535	0.279701997
536	0.2794334315
537	0.27924784
538	0.2789127609
539	0.2787243707
540	0.2782064316
541	0.2777702561
542	0.277379309
543	0.2770550005
544	0.276842664
545	0.2766628178
546	0.2762915704
547	0.2759600198
548	0.2756514263
549	0.2754346029
550	0.275267777
551	0.2750951685
552	0.2749787083
553	0.2748583689
554	0.2745132194
555	0.2741013417
556	0.2739132885
557	0.2737849956
558	0.2736384524
559	0.2732113748
560	0.2731162207
561	0.2727457701
562	0.2725031386
563	0.2717365971
564	0.2713719365
565	0.2710781602
566	0.2708165705
567	0.2703895708
568	0.2700378872
569	0.269797453
570	0.2696251031
571	0.2692076078
572	0.2687828329
573	0.2685802025
574	0.2683880874
575	0.2680920173
576	0.2677988542
577	0.2674847566
578	0.2672217754
579	0.2670205304
580	0.2666417391
581	0.2664990682
582	0.2661379328
583	0.2658608147
584	0.2655665745
585	0.265300347
586	0.2651813771
587	0.2649118659
588	0.2645599297
589	0.264228686
590	0.2639676263
591	0.2637032689
592	0.2633016119
593	0.2631359697
594	0.26272408
595	0.2625618952
596	0.2622968569
597	0.261507366
598	0.2611174148
599	0.260922359
600	0.2606933637
601	0.2603277319
602	0.2599844349
603	0.259469946
604	0.2591749122
605	0.2591271145
606	0.2587506791
607	0.258415756
608	0.2581349918
609	0.2579292078
610	0.2575638199
611	0.2575278512
612	0.2574200509
613	0.2573981778
614	0.2571106421
615	0.2569780102
616	0.2567969746
617	0.256780379
618	0.2563888225
619	0.2562776549
620	0.255501337
621	0.2552648873
622	0.2549941048
623	0.2547679665
624	0.2545120576
625	0.2541861843
626	0.2538752383
627	0.2531764714
628	0.2527983026
629	0.2524999862
630	0.2521104546
631	0.2518361369
632	0.2515131157
633	0.2506931453
634	0.2502807696
635	0.2500095045
636	0.2498866546
637	0.2495524223
638	0.249326801
639	0.2489872006
640	0.2485921777
641	0.2482488273
642	0.2479273431
643	0.2476140412
644	0.2469549902
645	0.2466564369
646	0.2463995014
647	0.2454281508
648	0.2451451023
649	0.2448785312
650	0.2444917313
651	0.2441986076
652	0.2439651146
653	0.2437870949
654	0.2434131425
655	0.2433051792
656	0.243203138
657	0.2430643031
658	0.2428583964
659	0.2426269518
660	0.2423303233
661	0.2421974641
662	0.2419689507
663	0.241888352
664	0.2416813803
665	0.2413460785
666	0.2408858683
667	0.2405071024
668	0.2403434006
669	0.2402006781
670	0.2400794269
671	0.239997849
672	0.2398758271
673	0.2397796245
674	0.2394293027
675	0.2392386925
676	0.2390599984
677	0.2387760243
678	0.2384937459
679	0.2375957774
680	0.2367451844
681	0.2365953465
682	0.2364129042
683	0.2362296062
684	0.2358955581
685	0.2357958708
686	0.2356155136
687	0.2353099997
688	0.235145176
689	0.2343390988
690	0.2341814465
691	0.2337739023
692	0.233583922
693	0.2334787774
694	0.2333891929
695	0.2331814251
696	0.233054849
697	0.2326261774
698	0.232399275
699	0.2320646724
700	0.2319261069
701	0.2315016268
702	0.2313267104
703	0.2309905154
704	0.2307020943
705	0.2305698529
706	0.2304756818
707	0.2303788508
708	0.2302188666
709	0.229912777
710	0.2296703073
711	0.2294979994
712	0.2293808349
713	0.2293154726
714	0.2291715336
715	0.2286522625
716	0.2284748774
717	0.2283709412
718	0.2282189332
719	0.2279061876
720	0.2274959836
721	0.2274059988
722	0.2271874265
723	0.2267456954
724	0.2264808376
725	0.2260993186
726	0.2258488122
727	0.2257059138
728	0.2253638227
729	0.2253007468
730	0.2250398555
731	0.2247962796
732	0.2245062192
733	0.22431938
734	0.2239914234
735	0.2238945058
736	0.2237873554
737	0.223650622
738	0.2235057901
739	0.2232037378
740	0.2229820689
741	0.2228059473
742	0.2227287529
743	0.2225949255
744	0.2223066118
745	0.2219547784
746	0.22162672
747	0.22132377
748	0.2212906553
749	0.2211931276
750	0.2210586593
751	0.2208810777
752	0.2206498286
753	0.2201995833
754	0.2200041072
755	0.2198227167
756	0.2196434417
757	0.2195486016
758	0.2192730254
759	0.2189948675
760	0.2185823235
761	0.2184407354
762	0.2181776579
763	0.2179124641
764	0.2177308067
765	0.2175718386
766	0.2173922709
767	0.217270314
768	0.216964959
769	0.2167984334
770	0.2166080896
771	0.2164728509
772	0.2163763608
773	0.2162814836
774	0.2159680358
775	0.215872055
776	0.2156186939
777	0.2153700408
778	0.2152685938
779	0.2148789883
780	0.214573508
781	0.214316218
782	0.2140871974
783	0.2139337834
784	0.2138376306
785	0.2137661104
786	0.2136101188
787	0.213361661
788	0.2132215103
789	0.2131183722
790	0.2129865365
791	0.2127950857
792	0.2125081023
793	0.2123328022
794	0.2120135794
795	0.2118292508
796	0.2116973817
797	0.2116121785
798	0.2113039302
799	0.2110413201
800	0.2109597361
801	0.2106837744
802	0.210386593
803	0.2102203377
804	0.210111143
805	0.2099815927
806	0.2098606112
807	0.2095271687
808	0.2092850059
809	0.2089944147
810	0.2087927686
811	0.2084440563
812	0.2082507603
813	0.2081406278
814	0.2079469221
815	0.2075923038
816	0.2073221279
817	0.20721669
818	0.206812382
819	0.2065255914
820	0.2064230748
821	0.206307544
822	0.2059783713
823	0.2058126765
824	0.2057624298
825	0.2054854832
826	0.2052297803
827	0.2048528314
828	0.2045486799
829	0.2043113325
830	0.2040297085
831	0.2035497428
832	0.2032816299
833	0.2031602092
834	0.2029284996
835	0.2028198653
836	0.2024876953
837	0.2020327245
838	0.2019338435
839	0.201835842
840	0.2017649101
841	0.201617054
842	0.2013125088
843	0.2011400102
844	0.2009667113
845	0.2008876166
846	0.2007753471
847	0.2005184318
848	0.2002282743
849	0.2001595566
850	0.2000859412
851	0.1999264019
852	0.1996894315
853	0.1993229721
854	0.1991734224
855	0.1990469975
856	0.1988362899
857	0.1985841546
858	0.1982968314
859	0.1981642997
860	0.198014357
861	0.1976504587
862	0.1974528443
863	0.1973852158
864	0.1970846698
865	0.1969992444
866	0.1969111883
867	0.1967270118
868	0.1963881244
869	0.1961903363
870	0.1960685454
871	0.1960040709
872	0.1959071647
873	0.1955800385
874	0.1954551713
875	0.1952457869
876	0.1951052183
877	0.1949128981
878	0.1948394339
879	0.1947356779
880	0.1946640852
881	0.1945473037
882	0.1944080985
883	0.1943263536
884	0.1940999992
885	0.1939983399
886	0.1938039873
887	0.1937209625
888	0.193532727
889	0.1934256573
890	0.193245107
891	0.1929107275
892	0.1928246727
893	0.1926745056
894	0.1924526842
895	0.1921756222
896	0.1918612402
897	0.1917183251
898	0.1915665707
899	0.1914594874
900	0.191165127
901	0.1907944139
902	0.1904617529
903	0.1901744311
904	0.1900552036
905	0.1897830772
906	0.1895449788
907	0.1893396238
908	0.1891815403
909	0.1888604659
910	0.1886076306
911	0.1883356399
912	0.1881913614
913	0.1879528042
914	0.1878749074
915	0.1876365445
916	0.187546547
917	0.1874052002
918	0.1872662951
919	0.1871679767
920	0.1870727813
921	0.1868367688
922	0.1867258835
923	0.1865310031
924	0.1863145024
925	0.1860648042
926	0.1858987436
927	0.1858202215
928	0.1856199714
929	0.1852966148
930	0.1851916461
931	0.1850978939
932	0.184978181
933	0.1847545401
934	0.1846779141
935	0.1845356021
936	0.1844002562
937	0.1843157431
938	0.1842001887
939	0.183966314
940	0.1838532229
941	0.183627511
942	0.18354322
943	0.1834536341
944	0.1832019658
945	0.1831692203
946	0.1829793954
947	0.1828758465
948	0.1827218952
949	0.1825196211
950	0.1823218249
951	0.1818497267
952	0.181756248
953	0.1813762171
954	0.1810546151
955	0.180877228
956	0.1807562092
957	0.1805835805
958	0.180483253
959	0.180371547
960	0.1802586386
961	0.1800912487
962	0.1798827696
963	0.1797164957
964	0.1793596645
965	0.1791448251
966	0.1789484456
967	0.1787934703
968	0.1784811168
969	0.17828663
970	0.1780806118
971	0.1777798077
972	0.1775920885
973	0.1773907921
974	0.1772018024
975	0.17709897
976	0.1770211779
977	0.1768342969
978	0.1766503197
979	0.1764189687
980	0.1762736511
981	0.1761689943
982	0.1760317996
983	0.1757333228
984	0.1754769621
985	0.1753006332
986	0.1752080554
987	0.1749100236
988	0.1747296228
989	0.1746094846
990	0.1744608345
991	0.1743563024
992	0.174177403
993	0.1738808317
994	0.1735945497
995	0.1734259958
996	0.1733628688
997	0.1730848942
998	0.1729844459
999	0.1728898582
